date_time,total_return (%),NAV,Drawdown(%)
01/07/2022,2.904946327,4.675964855,0
02/07/2022,0.153615492,4.683147861,0
03/07/2022,-0.87182027,4.642319229,-0.87182027
04/07/2022,-2.191794093,4.54056915,-3.044505858
05/07/2022,2.162481322,4.63875811,-0.947861406
06/07/2022,-0.852589078,4.599208565,-1.792369121
07/07/2022,1.110469032,4.650281352,-0.701803794
08/07/2022,-0.599534394,4.622401316,-1.297130632
09/07/2022,0.126439282,4.628245847,-1.172331433
10/07/2022,-1.37795056,4.564470907,-2.534127845
11/07/2022,-0.957985157,4.520743953,-3.467836434
12/07/2022,0.24425446,4.531786072,-3.232052319
13/07/2022,0.947479979,4.574723838,-2.315195389
14/07/2022,1.956252738,4.664216998,-0.404233724
15/07/2022,0.999256058,4.710824469,0
16/07/2022,4.900452112,4.941676166,0
17/07/2022,-0.633346202,4.910378248,-0.633346202
18/07/2022,8.741318787,5.339610064,0
19/07/2022,-0.83514782,5.295016427,-0.83514782
20/07/2022,-0.59495255,5.263513592,-1.425131636
21/07/2022,1.652972384,5.350518018,0
22/07/2022,-1.354061436,5.278068717,-1.354061436
23/07/2022,0.118544374,5.28432557,-1.237122225
24/07/2022,1.755980724,5.377117309,0
25/07/2022,-4.556606758,5.132103218,-4.556606758
26/07/2022,0.347912548,5.149958449,-4.224547217
27/07/2022,6.28452228,5.473608735,0
28/07/2022,1.188173957,5.538644729,0
29/07/2022,-0.417548737,5.515518188,-0.417548737
30/07/2022,-0.679685992,5.478029983,-1.094396709
31/07/2022,-0.539201963,5.448492338,-1.627697663
01/08/2022,-1.56023242,5.363483194,-3.162534216
02/08/2022,-0.00783301,5.363063072,-3.170119504
03/08/2022,-0.402243375,5.341490506,-3.559611283
04/08/2022,0.153719132,5.349701399,-3.411363955
05/08/2022,2.638209523,5.490837731,-0.86315336
06/08/2022,-0.313741895,5.473610672,-1.174187181
07/08/2022,0.458309775,5.498696765,-0.721258821
08/08/2022,0.99278578,5.553287045,0
09/08/2022,-2.219508591,5.430031362,-2.219508591
10/08/2022,4.354010319,5.666455487,0
11/08/2022,-0.353336152,5.646433852,-0.353336152
12/08/2022,2.341195376,5.7786279,0
13/08/2022,0.560470327,5.811015395,0
14/08/2022,-1.116010183,5.746163871,-1.116010183
15/08/2022,-0.703221337,5.705755621,-1.811383498
16/08/2022,-0.00184319,5.705650453,-1.8131933
17/08/2022,0.051830585,5.708607725,-1.762302504
18/08/2022,-0.075493349,5.704298106,-1.836465432
19/08/2022,4.828730589,5.979743293,0
20/08/2022,-0.901325104,5.925846366,-0.901325104
21/08/2022,-1.26183159,5.851072164,-2.151783488
22/08/2022,-1.158854276,5.783266764,-3.28570173
23/08/2022,-0.430641865,5.758361596,-3.702193988
24/08/2022,-1.46423812,5.674045471,-5.112223173
25/08/2022,-0.04040958,5.671752613,-5.150566925
26/08/2022,-1.361284926,5.5945439,-6.44173796
27/08/2022,-1.289699023,5.522391122,-7.648357951
28/08/2022,-0.358847318,5.502574169,-7.979759342
29/08/2022,-1.077281288,5.443295967,-8.971076175
30/08/2022,-1.259895543,5.374716124,-10.11794553
31/08/2022,0.48759251,5.400922837,-9.679687364
01/09/2022,-0.881700225,5.353302888,-10.47604176
02/09/2022,-0.012033193,5.352658715,-10.48681435
03/09/2022,-0.346000018,5.334138515,-10.79652999
04/09/2022,-0.4026387,5.312661209,-11.15569769
05/09/2022,0.050765998,5.315358234,-11.11059499
06/09/2022,2.164157804,5.430390974,-9.186887994
07/09/2022,0.938988534,5.481381723,-8.334163284
08/09/2022,-0.132152684,5.47413793,-8.455302148
09/09/2022,1.152282929,5.537215487,-7.400448222
10/09/2022,0.696798858,5.575798741,-6.755215602
11/09/2022,-0.325048812,5.557674674,-7.058306666
12/09/2022,-1.339517279,5.483228661,-8.303276708
13/09/2022,1.673972298,5.57501639,-6.768298961
14/09/2022,0.744653467,5.616530943,-6.074045867
15/09/2022,-0.036839241,5.614461855,-6.108647476
16/09/2022,0.376012274,5.635572921,-5.755604467
17/09/2022,-0.967413476,5.581053629,-6.667337449
18/09/2022,1.789189234,5.68090924,-4.997439499
19/09/2022,0.14277202,5.689019989,-4.861802424
20/09/2022,0.716677606,5.729791921,-4.179968267
21/09/2022,1.472719398,5.814175678,-2.768808073
22/09/2022,-1.612056998,5.720447852,-4.336230306
23/09/2022,0.217298007,5.732878271,-4.128354841
24/09/2022,0.622877984,5.768587108,-3.531191471
25/09/2022,0.154915805,5.777523561,-3.38174604
26/09/2022,-1.078372083,5.71522036,-4.423650318
27/09/2022,1.355170259,5.792671327,-3.128428052
28/09/2022,-1.080585261,5.730076574,-4.17520798
29/09/2022,-0.345688998,5.71026833,-4.506463744
30/09/2022,-0.191566091,5.699329392,-4.689396979
01/10/2022,0.067802366,5.703193672,-4.624774134
02/10/2022,0.187675377,5.713897162,-4.44577832
03/10/2022,-0.78915558,5.668805624,-5.199849792
04/10/2022,-0.058388232,5.665495709,-5.255201924
05/10/2022,-0.44268807,5.640415235,-5.674625842
06/10/2022,0.05481058,5.643506779,-5.622925558
07/10/2022,0.407970195,5.666530605,-5.237895223
08/10/2022,-0.054334807,5.663451706,-5.28938403
09/10/2022,-0.247630899,5.64942725,-5.52391678
10/10/2022,0.965612673,5.703978835,-4.611643747
11/10/2022,0.354673232,5.724209322,-4.273326781
12/10/2022,-0.657206041,5.686589472,-4.902448261
13/10/2022,1.182118628,5.753811705,-3.778282387
14/10/2022,0.722378625,5.795376011,-3.083197266
15/10/2022,-0.066726387,5.791508966,-3.147866347
16/10/2022,-0.072407954,5.787315453,-3.217994996
17/10/2022,-0.31214118,5.769250858,-3.520091488
18/10/2022,-0.609146984,5.734107641,-4.107795941
19/10/2022,0.110751032,5.740458224,-4.001594335
20/10/2022,-0.287932243,5.723929594,-4.278004698
21/10/2022,-0.270435824,5.708450038,-4.536871265
22/10/2022,-0.113750858,5.701956627,-4.645461393
23/10/2022,0.145306726,5.710241954,-4.506904835
24/10/2022,-0.46079612,5.68392938,-4.946933313
25/10/2022,3.876414461,5.904262041,-1.26228249
26/10/2022,3.260567457,6.096774487,0
27/10/2022,-1.736384537,5.990911038,-1.736384537
28/10/2022,0.681784642,6.031756149,-1.066438298
29/10/2022,1.599307181,6.128222458,0
30/10/2022,-0.756977548,6.08183319,-0.756977548
31/10/2022,-0.233273477,6.067645887,-0.988485197
01/11/2022,-0.003095539,6.06745806,-0.991550138
02/11/2022,-0.113725622,6.060557806,-1.104148113
03/11/2022,1.192631855,6.132837949,0
04/11/2022,0.751121408,6.178903008,0
05/11/2022,-0.613819857,6.140975674,-0.613819857
06/11/2022,-0.864286317,6.087900061,-1.472801013
07/11/2022,0.328024548,6.107869868,-1.149607613
08/11/2022,0.079179782,6.112706066,-1.071338088
09/11/2022,8.937404132,6.659023311,0
10/11/2022,-9.514755723,6.025433509,-9.514755723
11/11/2022,1.560102035,6.11943642,-8.103093586
12/11/2022,1.295811726,6.198732795,-6.912282696
13/11/2022,1.622434588,6.29930318,-5.401995373
14/11/2022,-1.189413795,6.224378399,-6.52715709
15/11/2022,-0.707913623,6.180315176,-7.188864078
16/11/2022,0.427694745,6.206748059,-6.791915727
17/11/2022,0.204326637,6.219430099,-6.601466783
18/11/2022,-0.157950647,6.209606469,-6.748990371
19/11/2022,-0.062124329,6.205748792,-6.806921935
20/11/2022,0.958353852,6.265221825,-5.913802481
21/11/2022,1.078571416,6.332796717,-4.899015648
22/11/2022,-0.593777147,6.295194017,-5.463703559
23/11/2022,-0.849083429,6.241742568,-6.266395587
24/11/2022,-0.282705587,6.224096813,-6.531385723
25/11/2022,-0.032417068,6.222079143,-6.561685507
26/11/2022,-0.157535781,6.212277142,-6.708884286
27/11/2022,-0.12937019,6.204240308,-6.82957518
28/11/2022,-0.506155512,6.172837203,-7.30116242
29/11/2022,0.725106794,6.217596865,-6.628996851
30/11/2022,1.699909193,6.323290366,-5.041774584
01/12/2022,-0.417102631,6.296915755,-5.437847841
02/12/2022,0.601943731,6.334819645,-4.868636894
03/12/2022,-1.475104958,6.241374406,-6.271924347
04/12/2022,1.330888171,6.32444012,-5.024508476
05/12/2022,-0.70800107,6.279663016,-5.696935971
06/12/2022,0.233166902,6.294305112,-5.477052439
07/12/2022,-1.119764932,6.223823691,-6.535487258
08/12/2022,1.501994029,6.317305151,-5.131655857
09/12/2022,-0.25021087,6.301498567,-5.369026766
10/12/2022,0.024742891,6.30305774,-5.345612327
11/12/2022,0.022685261,6.304487605,-5.324139733
12/12/2022,0.442392425,6.33237818,-4.905300898
13/12/2022,1.987358409,6.458225231,-3.0154284
14/12/2022,-1.090356699,6.387807539,-4.072906173
15/12/2022,-0.574574316,6.351104838,-4.624078616
16/12/2022,-2.538296855,6.189894943,-7.045002629
17/12/2022,0.655621264,6.230477211,-6.435569901
18/12/2022,-0.160410507,6.220482871,-6.585657077
19/12/2022,-0.608105049,6.1826558,-7.153714413
20/12/2022,0.965709655,6.242362304,-6.257088868
21/12/2022,-0.182485942,6.230970871,-6.428156503
22/12/2022,-0.238524216,6.216108496,-6.651348008
23/12/2022,-0.14490445,6.207101079,-6.786614359
24/12/2022,-0.108971504,6.200337107,-6.888190388
25/12/2022,-0.267334631,6.183761459,-7.1371105
26/12/2022,-0.00843574,6.183239813,-7.144944172
27/12/2022,-0.215945516,6.169887384,-7.345460502
28/12/2022,0.364328753,6.192366057,-7.007893374
29/12/2022,-0.164976096,6.182150134,-7.161308121
30/12/2022,0.015103,6.183083824,-7.147286694
31/12/2022,0.025890673,6.184684666,-7.123246501
01/01/2023,0.010592099,6.185339754,-7.113408903
02/01/2023,-0.345661854,6.163959394,-7.434482416
03/01/2023,-0.172795574,6.153308345,-7.594431534
04/01/2023,-0.577022181,6.117802391,-8.127632161
05/01/2023,-0.1426079,6.109077921,-8.258649415
06/01/2023,0.190618225,6.120722937,-8.083773681
07/01/2023,-0.150113908,6.111534881,-8.22175272
08/01/2023,0.958319437,6.170102907,-7.342223938
09/01/2023,0.764903311,6.217298229,-6.633481541
10/01/2023,0.798752698,6.266959066,-5.887713955
11/01/2023,3.959363738,6.515090771,-2.161466229
12/01/2023,4.061404242,6.779694944,0
13/01/2023,4.071118806,7.05570438,0
14/01/2023,6.310725605,7.500970522,0
15/01/2023,-0.071896092,7.495577618,-0.071896092
16/01/2023,0.200665657,7.510618668,0
17/01/2023,0.078867298,7.51654209,0
18/01/2023,-1.3176053,7.417503733,-1.3176053
19/01/2023,0.594256488,7.46158273,-0.731178767
20/01/2023,5.253669099,7.853589596,0
21/01/2023,0.053079771,7.857758263,0
22/01/2023,-0.242991948,7.838664544,-0.242991948
23/01/2023,1.195816665,7.932400601,0
24/01/2023,-2.216413444,7.756585807,-2.216413444
25/01/2023,3.063281623,7.994191875,0
26/01/2023,-0.474483802,7.956260729,-0.474483802
27/01/2023,0.183913276,7.970893349,-0.291443165
28/01/2023,-0.998766506,7.891282736,-1.287298834
29/01/2023,4.434814069,8.241246453,0
30/01/2023,-1.426017085,8.12372487,-1.426017085
31/01/2023,0.974087502,8.202857059,-0.465820238
01/02/2023,1.731566301,8.344894968,0
02/02/2023,-0.493343048,8.303726009,-0.493343048
03/02/2023,-0.479742615,8.263889496,-0.970718886
04/02/2023,0.065371778,8.269291748,-0.905981684
05/02/2023,-1.171652163,8.172404412,-2.067018892
06/02/2023,-0.690299476,8.115990347,-2.743049747
07/02/2023,2.198365056,8.294409443,-0.604986938
08/02/2023,-0.366380341,8.264020358,-0.969150726
09/02/2023,-2.503986164,8.057090431,-3.44886949
10/02/2023,-1.19578591,7.960744879,-4.603414305
11/02/2023,1.067172815,8.045699784,-3.585367876
12/02/2023,-0.575681304,7.999382195,-4.140408887
13/02/2023,-0.163206055,7.986326719,-4.296857544
14/02/2023,1.840012596,8.133276136,-2.535907668
15/02/2023,5.429786498,8.574895666,0
16/02/2023,0.805106378,8.643932698,0
17/02/2023,-0.48846055,8.601710497,-0.48846055
18/02/2023,0.052636291,8.606238118,-0.436081367
19/02/2023,-0.344399183,8.576598304,-0.778978689
20/02/2023,0.506326021,8.620023853,-0.27659684
21/02/2023,0.072982881,8.626314995,-0.203815827
22/02/2023,0.02980083,8.628885708,-0.174075736
23/02/2023,0.081380016,8.635907897,-0.092837383
24/02/2023,-1.369280217,8.517658118,-1.460846397
25/02/2023,-0.060511952,8.512503917,-1.520474362
26/02/2023,0.659479217,8.568642111,-0.871022358
27/02/2023,-0.141659588,8.556503808,-1.011448059
28/02/2023,-0.381127322,8.523892634,-1.388720476
01/03/2023,1.421536906,8.645062914,0
02/03/2023,-0.073805401,8.638682391,-0.073805401
03/03/2023,-0.761639583,8.572886766,-0.834882853
04/03/2023,-0.211521257,8.554753288,-1.044638155
05/03/2023,-0.16134256,8.54095083,-1.204295269
06/03/2023,0.026639339,8.543226083,-1.177976746
07/03/2023,-0.117358949,8.533199843,-1.293953234
08/03/2023,0.900699865,8.610058362,-0.404908004
09/03/2023,5.02899621,9.043057871,0
10/03/2023,-0.033116298,9.040063145,-0.033116298
11/03/2023,0.978325012,9.128504344,0
12/03/2023,2.888364795,9.39216885,0
13/03/2023,1.371042765,9.520939501,0
14/03/2023,1.136753255,9.629169091,0
15/03/2023,-1.039731491,9.529051588,-1.039731491
16/03/2023,0.433881938,9.570396421,-0.61036076
17/03/2023,2.654252349,9.824418893,0
18/03/2023,-0.835145402,9.742370711,-0.835145402
19/03/2023,0.798972915,9.820209614,-0.042845073
20/03/2023,-1.147770709,9.707496124,-1.190124019
21/03/2023,1.691229765,9.871672188,0
22/03/2023,-1.768260253,9.697115332,-1.768260253
23/03/2023,1.770774556,9.868829383,-0.0287976
24/03/2023,-0.384198951,9.830913444,-0.412885911
25/03/2023,-0.048100113,9.826184764,-0.460787426
26/03/2023,-0.150353621,9.811410739,-0.610448236
27/03/2023,0.208366391,9.831854422,-0.403353814
28/03/2023,0.108004259,9.842473243,-0.295785194
29/03/2023,-0.672644709,9.776268368,-0.96644032
30/03/2023,0.202279898,9.796043794,-0.766115336
31/03/2023,-0.096961367,9.786545416,-0.862333867
01/04/2023,-0.002665936,9.786284513,-0.864976814
02/04/2023,0.095950061,9.795674458,-0.769856699
03/04/2023,0.15544786,9.810901625,-0.615605565
04/04/2023,0.10713118,9.821412159,-0.509133891
05/04/2023,0.264884998,9.847427607,-0.245597512
06/04/2023,-0.196978158,9.828030325,-0.442091896
07/04/2023,-0.090391024,9.819146668,-0.532083309
08/04/2023,-0.030678876,9.816134264,-0.562598947
09/04/2023,0.045139579,9.820565226,-0.517713323
10/04/2023,-0.276199705,9.793440854,-0.792483105
11/04/2023,-0.139308767,9.779797732,-0.930687874
12/04/2023,0.222201209,9.801528561,-0.710554664
13/04/2023,0.784283131,9.878400296,0
14/04/2023,0.526423315,9.930402498,0
15/04/2023,0.076923952,9.938041356,0
16/04/2023,-0.26192143,9.912011496,-0.26192143
17/04/2023,0.843725149,9.99564163,0
18/04/2023,-0.889383746,9.906742018,-0.889383746
19/04/2023,2.287997448,10.13340802,0
20/04/2023,0.236290427,10.1573523,0
21/04/2023,2.007172984,10.36122793,0
22/04/2023,-0.804324304,10.27789005,-0.804324304
23/04/2023,0.291434593,10.30784338,-0.515233791
24/04/2023,0.321995044,10.34103412,-0.194897774
25/04/2023,-0.952803649,10.24250437,-1.14584443
26/04/2023,0.771752608,10.32155117,-0.382934906
27/04/2023,-0.085739322,10.31270154,-0.468345902
28/04/2023,-0.103338429,10.30204456,-0.57120035
29/04/2023,0.218292393,10.32453314,-0.354154843
30/04/2023,-0.472480215,10.27575176,-0.824961746
01/05/2023,0.026012049,10.27842469,-0.799164286
02/05/2023,-0.73752035,10.20261922,-1.530790638
03/05/2023,-0.521745016,10.14938756,-2.04454883
04/05/2023,0.005701834,10.14996626,-2.038963573
05/05/2023,1.221127953,10.27391034,-0.842733974
06/05/2023,-1.393457633,10.13074775,-2.224448466
07/05/2023,-0.408983281,10.08931469,-2.624334125
08/05/2023,-0.557041989,10.03311297,-3.166757471
09/05/2023,-0.043686846,10.02872982,-3.20906086
10/05/2023,0.109186316,10.03967982,-3.1033784
11/05/2023,0.366301112,10.07645528,-2.748444997
12/05/2023,-0.208262042,10.05546984,-2.950983071
13/05/2023,0.010028703,10.05647828,-2.941250314
14/05/2023,-0.190861924,10.03728429,-3.126498511
15/05/2023,-0.460351338,9.991077518,-3.572456971
16/05/2023,-0.009735066,9.99010488,-3.581844256
17/05/2023,-0.638243498,9.926343685,-4.197226866
18/05/2023,1.314986041,10.05687372,-2.937433772
19/05/2023,-0.283021825,10.02841057,-3.212142018
20/05/2023,-0.193963997,10.00895907,-3.399875615
21/05/2023,0.319853431,10.04097306,-3.090896803
22/05/2023,-0.332043347,10.00763268,-3.412677033
23/05/2023,-0.996344686,9.907922165,-4.375019693
24/05/2023,2.118338184,10.11780546,-2.349359222
25/05/2023,-0.371573346,10.08021039,-2.712202976
26/05/2023,-0.800763095,9.99949179,-3.49124775
27/05/2023,-0.140756805,9.985416825,-3.627090386
28/05/2023,-0.515513366,9.933940667,-4.123905617
29/05/2023,0.441543481,9.977803334,-3.700570972
30/05/2023,-0.279962796,9.949869197,-3.970173546
31/05/2023,-0.006960739,9.949176612,-3.976857932
01/06/2023,0.351535014,9.984151452,-3.639302966
02/06/2023,-0.65093681,9.919160935,-4.266550213
03/06/2023,0.080053768,9.927101597,-4.189911979
04/06/2023,-0.11063002,9.916119242,-4.295906699
05/06/2023,1.890888821,10.10362203,-2.486248698
06/06/2023,-2.717296399,9.829076675,-5.13598635
07/06/2023,1.012959234,9.928641215,-4.175052564
08/06/2023,-0.591244894,9.869938631,-4.741612673
09/06/2023,0.126944344,9.882467959,-4.620687538
10/06/2023,1.829485845,10.06326631,-2.875736517
11/06/2023,-0.079016649,10.05531466,-2.952480856
12/06/2023,-0.338884396,10.02123876,-3.281359755
13/06/2023,-0.004948546,10.02074286,-3.286145921
14/06/2023,2.441938009,10.26544319,-0.924453558
15/06/2023,-0.738382317,10.18964497,-1.656009873
16/06/2023,-1.353171244,10.05176162,-2.986772468
17/06/2023,-0.28527807,10.02308615,-3.263529931
18/06/2023,0.104422706,10.03355253,-3.162515092
19/06/2023,-0.315194934,10.00192728,-3.467741938
20/06/2023,1.949214915,10.19688634,-1.586120766
21/06/2023,4.765855102,10.68285517,0
22/06/2023,-0.33552132,10.64701191,-0.33552132
23/06/2023,1.524815071,10.80935915,0
24/06/2023,-0.715321063,10.73203753,-0.715321063
25/06/2023,0.535534549,10.7895113,-0.183617305
26/06/2023,-0.695896895,10.71442742,-0.878236413
27/06/2023,1.230631022,10.84628249,0
28/06/2023,-1.573448609,10.67562181,-1.573448609
29/06/2023,0.791086149,10.76007518,-0.794809794
30/06/2023,0.673853316,10.8325823,-0.126312331
01/07/2023,0.059770595,10.839057,-0.066617234
02/07/2023,0.29168349,10.87067274,0
03/07/2023,0.535114432,10.92884328,0
04/07/2023,-0.808667162,10.84046531,-0.808667162
05/07/2023,-0.759955001,10.75808265,-1.562476657
06/07/2023,-1.921892436,10.55132388,-3.454339973
07/07/2023,1.005157006,10.65738125,-2.483904507
08/07/2023,-0.136698649,10.64281275,-2.617207691
09/07/2023,-0.25906719,10.61524071,-2.869494556
10/07/2023,0.383047359,10.65590211,-2.49743872
11/07/2023,0.271533868,10.6848365,-2.232686244
12/07/2023,-0.31323458,10.65136789,-2.538927278
13/07/2023,1.801651988,10.84326848,-0.783017925
14/07/2023,-2.491971606,10.5730573,-3.255476946
15/07/2023,-0.145935236,10.55762749,-3.396661294
16/07/2023,-0.287228656,10.52730296,-3.674133766
17/07/2023,-0.296458637,10.49609386,-3.959700116
18/07/2023,-0.478009652,10.44592152,-4.418782019
19/07/2023,0.257989968,10.47287095,-4.172192065
20/07/2023,-0.118358678,10.46047539,-4.285612592
21/07/2023,0.042875011,10.46496032,-4.244575038
22/07/2023,-0.474110504,10.41534485,-4.698561566
23/07/2023,0.35104527,10.45190742,-4.364010374
24/07/2023,-0.644414801,10.38455378,-4.980302847
25/07/2023,-0.085383592,10.37568708,-5.061434077
26/07/2023,-0.101121804,10.365195,-5.157437668
27/07/2023,-0.022066474,10.36290776,-5.178366077
28/07/2023,-0.043729599,10.35837611,-5.219831197
29/07/2023,-0.04829193,10.35337385,-5.26560237
30/07/2023,-0.127718602,10.34015066,-5.386595818
31/07/2023,0.126578336,10.35323905,-5.266835746
01/08/2023,-0.683131294,10.28251284,-5.913987636
02/08/2023,0.503787999,10.3343149,-5.439993597
03/08/2023,0.057715128,10.34027937,-5.385418169
04/08/2023,0.077954537,10.34834008,-5.311661809
05/08/2023,-0.080499966,10.34000967,-5.387885889
06/08/2023,0.081965549,10.34848492,-5.31033655
07/08/2023,0.003383506,10.34883506,-5.30713272
08/08/2023,-0.669755894,10.27952313,-5.941343781
09/08/2023,-0.528588332,10.22518677,-6.438526863
10/08/2023,-0.108858702,10.21405576,-6.540376669
11/08/2023,0.009705128,10.21504705,-6.531306293
12/08/2023,-0.052869886,10.20964637,-6.580723084
13/08/2023,0.081076302,10.21792397,-6.504982189
14/08/2023,-0.003488642,10.2175675,-6.508243896
15/08/2023,0.166382297,10.23456773,-6.352690165
16/08/2023,0.373003723,10.27274304,-6.003382212
17/08/2023,6.125415689,10.90199126,-0.245698639
18/08/2023,-0.434548424,10.85461683,-0.679179383
19/08/2023,-0.0156426,10.85291888,-0.694715742
20/08/2023,0.259554106,10.88108808,-0.436964799
21/08/2023,-0.237044982,10.85529501,-0.672973978
22/08/2023,-0.225129902,10.83085649,-0.896588815
23/08/2023,0.207700739,10.85335226,-0.690750297
24/08/2023,-0.540757072,10.79466199,-1.227772088
25/08/2023,-0.211005743,10.77188463,-1.436187162
26/08/2023,-0.013543529,10.77042574,-1.44953618
27/08/2023,0,10.77042574,-1.44953618
28/08/2023,-0.161372924,10.75304519,-1.608569945
29/08/2023,-0.49666914,10.69963813,-2.097249815
30/08/2023,-0.903757641,10.60293933,-2.982053401
31/08/2023,-2.305625679,10.35847524,-5.218924091
01/09/2023,-0.679355155,10.28810441,-5.862824216
02/09/2023,0.0907983,10.29744583,-5.777349261
03/09/2023,0.036081534,10.30116131,-5.743352283
04/09/2023,-0.14044529,10.28669381,-5.875731305
05/09/2023,-0.108156107,10.27556812,-5.97753245
06/09/2023,-0.088178885,10.26650724,-6.060440413
07/09/2023,0.178170936,10.28479917,-5.893067421
08/09/2023,-0.575018921,10.22565963,-6.43420009
09/09/2023,-0.074451464,10.21804648,-6.503861197
10/09/2023,-0.256115069,10.19187652,-6.743318898
11/09/2023,-0.904823742,10.099658,-7.58712749
12/09/2023,0.240073613,10.12390462,-7.365268568
13/09/2023,0.973654459,10.22247647,-6.463326374
14/09/2023,1.028344422,10.32759873,-5.501447208
15/09/2023,0.611491837,10.39075116,-4.923596271
16/09/2023,-0.281670336,10.36148349,-5.191398298
17/09/2023,-0.423981412,10.31755273,-5.593369146
18/09/2023,0.687141886,10.38844896,-4.944661643
19/09/2023,1.060367634,10.49860471,-3.9367256
20/09/2023,-0.776445468,10.41708877,-4.68260454
21/09/2023,-1.887090164,10.22050891,-6.481329735
22/09/2023,0.087960471,10.22949892,-6.399070272
23/09/2023,-0.051238133,10.22425751,-6.447029641
24/09/2023,-0.557700064,10.16723682,-6.968774617
25/09/2023,-0.444615408,10.12203172,-7.382405779
26/09/2023,-0.119988515,10.10988644,-7.493536255
27/09/2023,-0.018771996,10.10798862,-7.510901565
28/09/2023,-0.310089108,10.07664484,-7.797700185
29/09/2023,-0.177982784,10.05871015,-7.961804406
30/09/2023,-0.013237697,10.05737861,-7.973988143
01/10/2023,3.472620743,10.40663323,-4.778273766
02/10/2023,-2.793423149,10.11593192,-7.43821951
03/10/2023,-0.243403599,10.09130938,-7.663518215
04/10/2023,0.66328279,10.1582433,-7.051066222
05/10/2023,-1.297893088,10.02640016,-8.257444009
06/10/2023,1.031067402,10.12977911,-7.311516421
07/10/2023,-0.118039296,10.11782199,-7.420925254
08/10/2023,-0.10525483,10.10717249,-7.518369202
09/10/2023,-1.33975782,9.971760856,-8.757399082
10/10/2023,-0.51640383,9.920266302,-9.228579368
11/10/2023,-1.073039473,9.813817928,-10.20259254
12/10/2023,0.355518674,9.848707884,-9.883345989
13/10/2023,-0.21606845,9.827427933,-10.07805965
14/10/2023,-0.16372063,9.811338406,-10.22528041
15/10/2023,0.092543005,9.820418114,-10.14220019
16/10/2023,3.50276558,10.16440434,-6.994692107
17/10/2023,-0.973386528,10.0654654,-7.899993244
18/10/2023,-0.179123029,10.04743583,-8.064965566
19/10/2023,1.026787113,10.15060161,-7.12098848
20/10/2023,2.886682383,10.44361723,-4.439866417
21/10/2023,1.413275219,10.59121429,-3.089338729
22/10/2023,1.213789587,10.71976935,-1.913047214
23/10/2023,10.7914506,11.87658796,0
24/10/2023,1.688020541,12.0770672,0
25/10/2023,0.233308987,12.10524409,0
26/10/2023,-0.186465117,12.08267203,-0.186465117
27/10/2023,-0.186158075,12.06017916,-0.372276072
28/10/2023,0.144333605,12.07758605,-0.228479787
29/10/2023,0.327093427,12.11709104,0
30/10/2023,-0.027603388,12.11374631,-0.027603388
31/10/2023,0.174682367,12.13490689,0
01/11/2023,0.865705551,12.23995945,0
02/11/2023,-0.789657252,12.14330573,-0.789657252
03/11/2023,-0.344743745,12.10144244,-1.131678704
04/11/2023,1.100602873,12.23463126,-0.043531119
05/11/2023,0.772459379,12.32913882,0
06/11/2023,0.199947429,12.35379062,0
07/11/2023,0.204094727,12.37900405,0
08/11/2023,0.057210622,12.38608616,0
09/11/2023,2.774946891,12.72979347,0
10/11/2023,0.519568651,12.79593349,0
11/11/2023,-0.242121535,12.76495177,-0.242121535
12/11/2023,-0.039595815,12.75989739,-0.281621481
13/11/2023,-0.265336988,12.72604066,-0.546211223
14/11/2023,0.041321066,12.7312992,-0.505115857
15/11/2023,2.375070423,13.03367652,0
16/11/2023,-0.94262408,12.91081794,-0.94262408
17/11/2023,0.147824418,12.92990329,-0.796193091
18/11/2023,-0.364100475,12.88282545,-1.157394623
19/11/2023,1.302163134,13.05058085,0
20/11/2023,-0.098282738,13.03775438,-0.098282738
21/11/2023,-2.838806732,12.66763773,-2.934299414
22/11/2023,1.630385023,12.874169,-1.351754769
23/11/2023,-0.105654002,12.86056693,-1.455980588
24/11/2023,0.357245602,12.90651074,-1.103936413
25/11/2023,0.125426279,12.92269889,-0.979894761
26/11/2023,-0.843710099,12.81366878,-1.815337389
27/11/2023,-1.22358469,12.65688269,-3.016709888
28/11/2023,0.358172343,12.70221614,-2.669342566
29/11/2023,-0.323903624,12.6610732,-2.984600092
30/11/2023,0.156946646,12.68094433,-2.832337676
01/12/2023,1.331480172,12.84978859,-1.538569518
02/12/2023,2.024988267,13.1099953,0
03/12/2023,0.921672517,13.23082653,0
04/12/2023,1.049706959,13.36971143,0
05/12/2023,0.384277173,13.42108818,0
06/12/2023,0.53762432,13.49324322,0
07/12/2023,-1.32478303,13.31448702,-1.32478303
08/12/2023,0.282561938,13.35210869,-1.045964424
09/12/2023,0.015154411,13.35413213,-1.030968524
10/12/2023,-0.157817463,13.33305697,-1.187158938
11/12/2023,0.534426221,13.40431233,-0.659077205
12/12/2023,0.293074397,13.44359693,-0.367934395
13/12/2023,-0.252794224,13.4096123,-0.619798502
14/12/2023,0.284466122,13.4477581,-0.337095498
15/12/2023,-0.484230336,13.38263998,-0.819693515
16/12/2023,0.013235868,13.38441129,-0.80656614
17/12/2023,0.142672113,13.40350711,-0.665044772
18/12/2023,0.336553174,13.44861704,-0.330729827
19/12/2023,0.289643636,13.4875701,-0.042044129
20/12/2023,-0.455943765,13.42607436,-0.497796197
21/12/2023,-0.354656573,13.37845791,-0.850687303
22/12/2023,-0.449975461,13.31825813,-1.29683488
